YT_ID Start_Time
UmvrF64eaEw 122
po5rZ0EzSeE 1529
-3GumCmyAIk 254
866j-XIZmjg 35
MZ7dKdTHbqY 375
pKlMC33Owl8 2519
9UOpRjrFPIg 612
cktjeMD2tiE 265
eeUXHRDU8eY 21
48rN7llQrxU 5374
NNhN2Y6ZVkQ 239
GedgfeJ1Zas 4230
CN7MhxLuc_Q 3485
Y-2vFjG-JyI 252
35hyOo1z624 508
1C_T-8loL3A 235
dAMUnJqNWaw 3352
iZmOCu1knJw 701
8DhoMpNNOlY 404
_74aGilhTGU 229
yYJfv13F2L4 500
mV0d8MsZwK0 504
YwCBw7cPOAY 1811
OQQi0DPZAwM 1179
VdGS6I09l_8 2801
sYg2mOizdZI 21125
sYg2mOizdZI 24269
UsYtt2zjq5Q 720
Wq335aEQreA 448
SJIbpqgYWGw 19
UmvrF64eaEw 135
RGzcsBqIbPk 969
v76xPbDr14M 1447
PnH4TzziaYU 657
LPF4JE9kbzE 3693
sYg2mOizdZI 30778
ls72PoymuYE 963
YFGgXLvsEGc 475
WkZIu5p8vy4 12
NHAH3OXwQvA 1981
Q45MTWBFwlY 0
z1J4VXl6BkI 51
qENf-7PHol4 1408
9JkW99c-j_o 852
swgV1X1hP5I 792
kqNtLrkvTwc 2084
YiXHBJiWdPs 991
CN7MhxLuc_Q 2709
IuC_u7HkA-E 4300
cRp8EnDceCY 570
sYg2mOizdZI 33294
Cp6QRo4uCVs 11
YnjCKCSvy3k 1132
8feS1rNYEbg 246
sYg2mOizdZI 33277
M5g_zjjJ484 162
vtHqobULN6I 4771
orktM6B-Zp4 325
1pzqaZN3doE 243
Um3u_8prJTc 126
_74aGilhTGU 1362
sYg2mOizdZI 17103
c2vf3UN51h4 647
OQQi0DPZAwM 1926
3E-GcrlBsIc 488
piZd3VfHFCw 0
lzAe9NkMjoY 279
tcz9Mzzm1p4 2558
fBRUFY5UuhQ 1396
CEA_q7cKgMI 2138
ObuCjLo8fYc 635
5QDMQK7Udb0 189
ABjFANLe0q8 364
2BhR-0jyYcc 442
GnEWtqSidOc 40
sYg2mOizdZI 9098
Afqmh5Ia1iU 724
sYg2mOizdZI 18538
-j1NkyfHMPw 235
ik0oolrd5Wc 2353
UTgWLbuCWDo 47
_74aGilhTGU 3112
vEMASRAwAY0 12
sYg2mOizdZI 36622
6u9WL3KfIZU 67
DaEqGvzAuOU 167
k4F0U2pFpzM 173
PUzXPm2CEBU 209
LQTLScOmtSo 1018
dAMUnJqNWaw 1165
sDZuOeRrbRk 197
qZkGmCidn50 138
w7WpvxaNlIs 51
cAgl_6a76fY 259
tcz9Mzzm1p4 511
jtVAPRq3wgk 2558
c4DbdubFuEk 185
93GPwmrTfBI 4952
Bc1X8fPVogA 7424
Bc1X8fPVogA 2193
qAPAId7lpEQ 154
sDZuOeRrbRk 1030
a_U9Bcdxids 601
w4zg6R0vlYY 214
Bc1X8fPVogA 4557
55GPK7qyKGg 938
UncpoczPK9I 586
_IcZOt0KsC8 3908
wY1b-tEkE1A 300
YwCBw7cPOAY 5650
BgU98DTN6QY 82
_QKFLNExcJQ 994
wx_DiRTHcDc 2693
MzcdEI-tSUc 551
MWoDBG2auaI 1074
sYg2mOizdZI 13187
ck4C0EYY9A8 651
bCRFgdE8Cqc 51
PbboDe6LKpA 83
WUfCpwh2mc4 79
_QKFLNExcJQ 398
sYg2mOizdZI 31928
rIA34K_zQow 3181
uuzlaAPBXYs 551
T3MIJvUGqZY 68
OrppXiBGZwA 197
U3Bh3MZ7Lzg 620
sYg2mOizdZI 32808
-8EUHRbTIg8 53
IuC_u7HkA-E 1219
lzAe9NkMjoY 81
oXgBJ86cEbU 2674
4DzcXZd45d4 0
f5w8BHxiQ_Q 444
YwCBw7cPOAY 3145
sYg2mOizdZI 15113
becFEU7sHJU 565
81YGLW_Z8Ms 219
9UOpRjrFPIg 271
sv_RIwcFH3Q 140
PuekW6d_0yE 76
_IcZOt0KsC8 2291
RWc3Xyh_pp4 87
1po3ma5YHFs 771
kXqj4APQnqo 63
sYg2mOizdZI 18744
CEA_q7cKgMI 658
4BZX_h5Dohk 310
OrppXiBGZwA 721
IRF43yEkFOM 64
J54a-qyH3dA 1543
IWLEuDxkcv4 3397
c2vf3UN51h4 1644
sYg2mOizdZI 31741
ipyzysYHKfw 267
PDoUv27_BVg 807
FcqeNVVKQoQ 15
HX23joSgpcE 42
tBABHIw5zlA 2923
Bc1X8fPVogA 7793
w5fbtTYnpSk 154
wbALQLGzhnI 103
rIA34K_zQow 5049
c2vf3UN51h4 1773
ZSXnw-fJbGk 102
FMb_kqQByUM 135
jWcNWrKj6yQ 839
sYg2mOizdZI 14927
cktjeMD2tiE 76
YwfpL8cW-do 1455
I_rQYZrvxks 182
aieThfuvmtY 151
7nafZL0NXlA 12
2HilMYC02eE 42
Hmlec3vVbq8 46
4BZX_h5Dohk 533
fBqz3SYDb2s 1853
6dPY8zopqCE 85
-n0gVvqM92w 105
aieThfuvmtY 603
Q9fOBAlXTK0 4150
bfHVJJKqZUg 631
dAMUnJqNWaw 2923
YwJn5mTwbc0 654
sYg2mOizdZI 28042
6dPY8zopqCE 71
vxWpS3ZBxkg 122
OrppXiBGZwA 230
sYg2mOizdZI 10926
uBp-cC_5me0 1661
8jB-hEM03I0 2108
sYg2mOizdZI 36167
hz7qj8WG9LQ 23
kthRRM5mR9w 470
7P7y-c-X5vs 117
Y8BLz-u0u7c 485
fBqz3SYDb2s 2076
GedgfeJ1Zas 3825
6_bfPzclL08 838
ObuCjLo8fYc 3438
55GPK7qyKGg 1987
xf471r9cEAw 19
8iP2HFfSsqM 120
ibHIrsNvhV8 1402
2gYycOfT5mA 6674
6_bfPzclL08 896
hkixD64785U 727
zWghoKCjDy8 813
Afqmh5Ia1iU 652
GkC5Z9P6z00 2414
qTT3sAEHvzs 44
B8BK9x8_D60 808
GedgfeJ1Zas 3949
4BvHPwC1Kek 166
_74aGilhTGU 3038
WJ1djRwaX18 55
fhuwLnHsH5U 1137
uhDs2ABtxGw 295
PnH4TzziaYU 2046
sYg2mOizdZI 22616
-ErSI9Rnnwo 1039
Dq8BO3ugeGE 1301
vtHqobULN6I 3052
0Zgz2TVXJos 67
sYg2mOizdZI 14814
sYg2mOizdZI 26629
eGi-XXIynEg 537
wx_DiRTHcDc 3795
MaRIJzz372E 1192
_AV7iNbWyoY 66
sYg2mOizdZI 32957
UmvrF64eaEw 556
LqDPd1Yetdw 100
yYJfv13F2L4 88
_IcZOt0KsC8 3851
eGi-XXIynEg 3063
Q9fOBAlXTK0 723
k_ifQUI8JSc 357
B6mLjgn2tAw 421
qWpImMW4DHI 1863
c2vf3UN51h4 1863
Y-2vFjG-JyI 305
SQq9sDCBBJM 505
u4r-QzzmEsQ 1973
zYUeGKj5ti4 74
KgcTz4C31SM 1297
sYg2mOizdZI 13458
FTiIbi_Hp50 587
oXgBJ86cEbU 3426
Afqmh5Ia1iU 884
734ttspelrc 1129
1DK_vTrhaCM 4195
tcz9Mzzm1p4 1571
YwCBw7cPOAY 1173
J54a-qyH3dA 961
IWLEuDxkcv4 6064
saFnDnZSSMs 61
M5g_zjjJ484 206
Eg_SGvYgNp0 2529
sv_RIwcFH3Q 235
CN7MhxLuc_Q 5666
KOxPkbOUzV0 1159
5g8UsTKizbM 1399
arEX6Uo-0cc 367
skDhpeOhcPg 516
jT-VXQyvlTw 746
sYALEBPa01E 329
w3sz4OSY7II 1328
UncpoczPK9I 24
bGNAa5z-Pik 2351
h5eb7vQhRhI 563
roNzJyFIUqY 140
CEA_q7cKgMI 1828
rIA34K_zQow 1783
GnEWtqSidOc 275
9tVS2fBBSS4 786
Su_b25Y5NUs 133
XHAI-RdumDk 1670
Q9fOBAlXTK0 2841
ligXG8NkX7U 193
_QKFLNExcJQ 1181
s7YxeM4YWo8 1172
sYg2mOizdZI 21030
CN7MhxLuc_Q 4294
UsYtt2zjq5Q 2111
MiLBMj4Zdoc 574
Um3u_8prJTc 2593
Su_b25Y5NUs 88
zfCcc_fGGy4 10
vaO2wyWO800 1622
IQifpz8nZDA 149
6lyC0WfzRQw 4054
nx_dNjSb7HI 1683
55GPK7qyKGg 1127
oZhDU-SjXzg 229
sYg2mOizdZI 19999
1DK_vTrhaCM 5415
nQxNSwEmM5s 355
KKqelAobVOY 175
sYg2mOizdZI 23388
omAGGMW7JFE 398
GedgfeJ1Zas 4146
ik0oolrd5Wc 1077
Um3u_8prJTc 235
rNFPkbv1mlo 0
_AV7iNbWyoY 1551
sYg2mOizdZI 18413
_IcZOt0KsC8 2981
llm2PW8bqgU 66
becFEU7sHJU 2942
pz2g_Q07rbA 1572
9tVS2fBBSS4 2538
GqwLqFJamcc 244
znFV2xkFryI 128
TpP3PKsmmmo 96
jimelva97Xo 28
d6lmgWk04Wc 277
4BCfnCb0U_U 33
qWpImMW4DHI 2149
0CvntvIONlM 70
eZ9iY301zGQ 89
sYg2mOizdZI 19648
Bc1X8fPVogA 2157
var4vGztooM 235
Awe_NmnErGg 2618
IuC_u7HkA-E 1043
qG_uKfmBAtk 1380
48rN7llQrxU 3790
BaGOThZohyc 144
PVWgZKtOMjY 179
voMBpyHf9QE 74
AZVWoH51U6Y 405
ObuCjLo8fYc 1728
3CmFUP66N7g 54
PBxUJk7evkc 54
55GPK7qyKGg 1845
5g8UsTKizbM 639
ObuCjLo8fYc 2684
exGUXx5_zGA 65
CsyKQPtO9Ig 16
PbboDe6LKpA 163
qWpImMW4DHI 714
gZXOqhQHxg8 184
f3VDCfFG-W0 95
nmtoUkaIxiU 81
7mcMLk6ZsCk 528
sYg2mOizdZI 20732
B8BK9x8_D60 818
sYg2mOizdZI 22737
Oh0yA3yHrDQ 66
sYg2mOizdZI 17461
_AV7iNbWyoY 734
LSX3ALfzWpE 24
6rwAxtwF10Q 134
iuFCH0dognE 340
eGi-XXIynEg 3416
QqMf0qWsCYM 0
UTgWLbuCWDo 1
KgcTz4C31SM 1586
Wq335aEQreA 1211
TZMImm0eKa4 69
EgXG-rCvCT8 22
kjYFlzL6jCA 295
8ipqUJ2YBM4 127
khCdQALXXZc 482
fWryTxPm0fw 138
cktjeMD2tiE 58
B6mLjgn2tAw 1394
yHji03B93v0 178
pKlMC33Owl8 2413
AZVWoH51U6Y 561
tBABHIw5zlA 2661
PKY98N8ffnI 4098
_AV7iNbWyoY 4509
2gYycOfT5mA 4719
OQQi0DPZAwM 960
aQjg0AYt868 173
zYUeGKj5ti4 678
l0qDAG7jGfg 323
Um3u_8prJTc 1668
vTRUrueC8-A 340
z_y8cn6bSPE 15
sYg2mOizdZI 27939
oXgBJ86cEbU 2952
B6mLjgn2tAw 125
sYg2mOizdZI 18007
po5rZ0EzSeE 1964
jT-VXQyvlTw 335
dAMUnJqNWaw 3006
yWnsKW7mQf8 19
Awe_NmnErGg 1012
Qhf-aeIt8Xs 56
4DzcXZd45d4 371
DO6_Rp_ZDCw 539
7KUKcXSBQX4 241
sYg2mOizdZI 26365
8sVb6rExcPQ 56
po5rZ0EzSeE 520
jN0N0iyxyWI 3
pxf-4iLOUVA 1101
dCkbz2kDsao 1371
I65h_R4EaAI 41
2Dqrd4qOtrM 817
RSn20tJsvZQ 42
YCDVFF6-AOs 23
N_RFGtpsVYs 296
_74aGilhTGU 2710
Y-2vFjG-JyI 45
v76xPbDr14M 4010
Bc1X8fPVogA 2278
ipyzysYHKfw 144
CqPGRe4AflQ 411
oXgBJ86cEbU 1087
kqNtLrkvTwc 784
eGi-XXIynEg 3959
CN7MhxLuc_Q 2033
vBQ0Y4rRcJ8 171
zWghoKCjDy8 328
5UKX-NRiN3Y 184
GedgfeJ1Zas 3671
-gg98Fn6jf0 66
T1Rc8AAgE8E 50
rWDik0AmfIo 73
LVKEZkWmGZQ 1026
J54a-qyH3dA 186
l-yRKUn9vWs 586
Su_b25Y5NUs 305
QaL8YLg_JGI 167
UiPVYR1Y-y0 35
ck4C0EYY9A8 531
RWc3Xyh_pp4 133
UsktVa03yII 196
sYg2mOizdZI 17994
RFW0DdpE7Wo 145
2AJQUfxfKRM 78
ouKm3NdV5YE 7248
sYg2mOizdZI 15553
sYg2mOizdZI 17474
q3b5pp_iRiY 234
VdGS6I09l_8 2404
EEiEEtZJ-u8 3
GVhSOeTOYag 1839
kqNtLrkvTwc 1964
sYg2mOizdZI 27276
T3MIJvUGqZY 1931
TLcg-0-Qtw4 268
Rq1howfOkhM 35
sYg2mOizdZI 27907
samc7Y4r3fg 381
_74aGilhTGU 2046
sYg2mOizdZI 19889
uSpZ3Y8z2Lw 464
PT4sml5gXY4 269
4BvHPwC1Kek 47
sYg2mOizdZI 20144
JjOCViuhKwo 138
AdLrasevKDY 85
nNtKRwpBEEY 105
sYg2mOizdZI 31771
LPF4JE9kbzE 4720
hbJ8jURg1ws 268
UiPVYR1Y-y0 56
jT-VXQyvlTw 2587
qYjpcH57R70 852
CN7MhxLuc_Q 2647
5g8UsTKizbM 3343
rC6VRxiWatc 126
pxf-4iLOUVA 931
ZOqHvzhhb_8 104
j24tkkGZt58 2395
332cSWgtN-A 28
po5rZ0EzSeE 500
mn3ZaG_i6y8 266
2lqdbhgo-Y8 94
qO61mS3bV5c 649
j24tkkGZt58 3062
sYg2mOizdZI 27688
iG2F9BSuvow 25
4Rz-_5QMUFA 379
2eV679s9r68 902
yUwd40ogYk0 172
LVKEZkWmGZQ 862
uGc1vprnTZY 85
fBqz3SYDb2s 232
J7rPl7y4ra0 115
DBSJERm7uBQ 93
sYg2mOizdZI 13166
ewdxL8vmXoM 303
TrhOtLNHVVY 360
iY9iw_dSopU 1275
Mns_mnVRTgc 523
k_ifQUI8JSc 525
dAMUnJqNWaw 661
sYg2mOizdZI 22678
_74aGilhTGU 2744
5mg-xwG0d_Y 128
AZVWoH51U6Y 415
UV3YDmofI-k 112
IuN5joAWuqk 160
myotU70XAA4 29
qWpImMW4DHI 920
3G5MJd0QlF4 137
Pud2WnmJtJc 981
XW8-t3Dk898 283
llm2PW8bqgU 611
Tvk9ozm5vXI 43
zYUeGKj5ti4 808
O-WYBgM8xCY 969
UsktVa03yII 206
2hnHhMPJoiw 11
nQxNSwEmM5s 284
GVhSOeTOYag 252
KSzYtG7VTDo 43
Um3u_8prJTc 556
lXPp2SFmv-8 340
cCPzmudYQGQ 228
30M7rreJ2zM 7
3T-lS19ZjPg 266
qO61mS3bV5c 974
BWkDK1hhoz0 162
hJwQr2Jvsjg 79
zWghoKCjDy8 635
sYg2mOizdZI 27870
UTgWLbuCWDo 138
EWloUqaltoI 351
fBqz3SYDb2s 1637
sYg2mOizdZI 26519
ligXG8NkX7U 236
Bc1X8fPVogA 7016
Q9bauFuT6eE 467
AaIkC0dSeZM 400
7KUKcXSBQX4 343
5g8UsTKizbM 2258
ZL9g1YqJsHY 631
RslBmZWCxi4 464
fhuwLnHsH5U 528
c2vf3UN51h4 2193
_AV7iNbWyoY 4286
MAXAhqHIC2A 77
qENf-7PHol4 55
5WQ87UIJHQU 132
jT-VXQyvlTw 3322
gzUVlpffsbE 2297
UncpoczPK9I 487
akM7WfYdFHw 1063
ANDEUDt7FLw 256
ik0oolrd5Wc 341
U3Bh3MZ7Lzg 653
UsYtt2zjq5Q 1009
ik0oolrd5Wc 968
6_bfPzclL08 786
XRgAsjKnRKw 1370
5mg-xwG0d_Y 349
PnH4TzziaYU 996
WGZtVbp2dDU 289
PKY98N8ffnI 1699
ik0oolrd5Wc 697
qWpImMW4DHI 1584
PDoUv27_BVg 45
gzUVlpffsbE 1152
A551Ax3BGcw 60
zWghoKCjDy8 789
UQx2F4PpFBI 369
sYg2mOizdZI 31895
o8jZK2DfQPg 659
Q9fOBAlXTK0 1434
fCcWVPrDAgI 85
dAMUnJqNWaw 88
2lqdbhgo-Y8 2868
sYg2mOizdZI 24241
208a2F0m13g 282
z_y8cn6bSPE 55
TrhOtLNHVVY 2682
evUiujyHv3s 218
Vu0Ct9ousRA 1516
GVhSOeTOYag 57
ygnZjaQF1o4 1364
PnH4TzziaYU 1776
vf9C2gP5r8o 331
UsYtt2zjq5Q 324
IQifpz8nZDA 81
Y8BLz-u0u7c 436
9tVS2fBBSS4 1830
ouKm3NdV5YE 6328
lxPUfbkBrPk 1507
var4vGztooM 262
_AV7iNbWyoY 1060
SwdEAhjvXcA 164
_IcZOt0KsC8 3706
gzUVlpffsbE 1792
FTNR2x7hb2E 115
gzUVlpffsbE 1884
LVKEZkWmGZQ 1061
Wr5wN5JdDJE 647
GVhSOeTOYag 349
ik0oolrd5Wc 187
sYg2mOizdZI 15161
ApO2P5mxdhI 113
gkcVbhfvnGI 69
vtHqobULN6I 3349
B8BK9x8_D60 551
G-XZhKqQAHU 168
oXgBJ86cEbU 2854
my5DHbLwnLI 2420
pKlMC33Owl8 2853
MisoxQQuHGg 436
EBHQET9hjFM 1
XHAI-RdumDk 190
3k3bC0G7Rbg 67
4DzcXZd45d4 224
9JkW99c-j_o 1163
IWLEuDxkcv4 4141
PKY98N8ffnI 887
_hv80O8orKE 446
VaZBJFSyito 227
nxgOEgD23tg 3
XW9ZKfr3ccw 0
v76xPbDr14M 326
_IcZOt0KsC8 3119
lRcwn_Ex-R4 388
omAGGMW7JFE 634
rIA34K_zQow 8786
s7YxeM4YWo8 2003
c2vf3UN51h4 1220
_74aGilhTGU 2843
sYg2mOizdZI 16501
8jB-hEM03I0 382
l-yRKUn9vWs 199
lgv6bazq2ko 1616
J5buZSxLtCk 3374
9u2EtfxI7pM 242
jjFB8jUvEno 163
LVKEZkWmGZQ 2491
2gYycOfT5mA 4357
pedNfNtzaVw 142
Bc1X8fPVogA 7140
sYg2mOizdZI 21064
nQxNSwEmM5s 1819
BvG7Ykm39_0 398
Zd33yxjGKcg 121
YnjCKCSvy3k 1065
P9iH8NvaUXw 498
uSpZ3Y8z2Lw 1092
-qL66E1G7KY 8
PVWgZKtOMjY 34
Q9fOBAlXTK0 3332
LN1EqIQtkSk 802
oXgBJ86cEbU 1493
DKZpyj12EPo 52
efKmPgRWL1E 1117
sYg2mOizdZI 36017
di9VJhanyl4 252
dXYtheckVjY 271
pKlMC33Owl8 2719
0Zgz2TVXJos 97
3CRzyciRLu0 105
efKmPgRWL1E 756
s3BqZbHEk14 317
VaZBJFSyito 192
VdGS6I09l_8 1337
EWloUqaltoI 296
2YTzoWLAzA4 13
yoyJAb8hXkw 1155
_QKFLNExcJQ 889
GkC5Z9P6z00 2529
KKqelAobVOY 120
2lqdbhgo-Y8 367
nu-3GRyfRjg 2551
ebTBo4v6Ct8 359
S9w8HIDshPY 1541
Q9fOBAlXTK0 4804
fhuwLnHsH5U 936
mekadE8PLgk 15
ABjFANLe0q8 874
j24tkkGZt58 4199
VSPau3HJ3SI 54
SQq9sDCBBJM 1250
sYg2mOizdZI 30540
GVhSOeTOYag 1982
YiXHBJiWdPs 1319
rC6VRxiWatc 389
PnH4TzziaYU 1187
-RPe6aNiotA 252
w3sz4OSY7II 573
1C-iG9NXen0 15
mrttZiAsCUA 119
g20oBrOf1rg 213
4Fs9TruppV8 387
ck4C0EYY9A8 3006
NPXaAtZuQiA 602
YwfpL8cW-do 843
oXgBJ86cEbU 2510
4DzcXZd45d4 1729
xR88FEJVFSk 756
sYg2mOizdZI 13621
1DK_vTrhaCM 3025
c2vf3UN51h4 853
Q9fOBAlXTK0 303
Pud2WnmJtJc 795
Zd33yxjGKcg 413
9SpCZQtbsWk 1139
sYg2mOizdZI 25733
mbBSsSL8c9M 135
RQHgYufTbxo 343
3_vqVLsCJdI 19
po5rZ0EzSeE 2311
j24tkkGZt58 1453
oUAI0nBr_GQ 527
Bc1X8fPVogA 2415
sYg2mOizdZI 25807
vT8tla1OKSo 190
H7DjXVYNnzU 65
iuFCH0dognE 227
Z1iDA--IZM4 33
sYg2mOizdZI 10749
QiduZKi_BUI 1821
LQTLScOmtSo 998
sYg2mOizdZI 36448
Pud2WnmJtJc 215
03UPyfDYf4g 97
693I4pyD2wY 78
wx_DiRTHcDc 3983
OP9N6GBVvpY 362
2HiF7eW9cVU 584
pQ2q6tQyHXc 152
1DK_vTrhaCM 3544
uYbI-jiXQEs 19
PKY98N8ffnI 4153
DO6_Rp_ZDCw 945
f5w8BHxiQ_Q 849
KOxPkbOUzV0 1417
K1RUfBb_j-s 622
1DK_vTrhaCM 401
jkC3mabtAC8 172
sYg2mOizdZI 19350
S742NDLvooY 133
TFj9pD9NhR4 243
P9iH8NvaUXw 1396
ik0oolrd5Wc 2068
2dOWlyiRNPw 789
5mg-xwG0d_Y 110
1DK_vTrhaCM 3674
2gYycOfT5mA 7379
0O19t2L4-K4 9
ch1UGNF-8qA 238
UncpoczPK9I 12
qO61mS3bV5c 680
Iq3kAZU3trs 235
8DhoMpNNOlY 327
-MnRxON-78s 1361
ik0oolrd5Wc 352
DuXH58bbA7o 429
erOAVk2Lymc 268
h4aqJOfFLvA 284
1DK_vTrhaCM 4473
s7YxeM4YWo8 4307
w62xqW9B1Kw 590
gzUVlpffsbE 3301
S9w8HIDshPY 619
F-nA1wlBZEI 370
sYg2mOizdZI 22184
4pdZ5OpMAjQ 90
sYg2mOizdZI 20774
k_ifQUI8JSc 82
IuN5joAWuqk 170
r7-k3BKoJ0c 99
KnVgDTuSOSc 63
IWLEuDxkcv4 1464
ne6vsZOFAkE 806
Eg_SGvYgNp0 1238
s7YxeM4YWo8 2679
YwCBw7cPOAY 5785
MZ7dKdTHbqY 16
sYg2mOizdZI 14191
zYUeGKj5ti4 618
2lqdbhgo-Y8 2608
_AV7iNbWyoY 2349
6IXgAmerkTA 42
YgySYOAi8JQ 432
WZtiKhC6Ilw 270
8feS1rNYEbg 113
c2vf3UN51h4 1909
v76xPbDr14M 2365
J7Yv4reMbho 54
bKY5Afa3huI 253
3pbO9SRYEuo 155
g0RQ7pVxVEI 45
Lk7JHCLlQdQ 1125
ObuCjLo8fYc 1820
gyJ3Ufep0bA 404
becFEU7sHJU 22
v94Ho5XQGPQ 214
UncpoczPK9I 615
Cw5lSnafVc4 247
aE9I2k2evdQ 1115
J4M7cAqK-sI 51
u4r-QzzmEsQ 787
_ki6RT0pfQg 320
yaVGpNiWiaY 118
KgcTz4C31SM 1357
becFEU7sHJU 4835
qENf-7PHol4 2338
YwfpL8cW-do 1502
PnH4TzziaYU 2672
PFnTOZ40LvA 179
c-tL8nt3Nak 28
shaG1tgt2fY 469
COit5YuB22M 765
7dLGdZOWYOE 533
sYg2mOizdZI 10154
sYg2mOizdZI 32413
zja_kP413FM 55
Rt_8veO0X8Q 477
eW7DIRDBya4 413
ik0oolrd5Wc 1002
hbJ8jURg1ws 516
WS0iXc9jMZo 65
GedgfeJ1Zas 2499
ne6vsZOFAkE 990
81YGLW_Z8Ms 167
saR1inVSp_4 17
3E-GcrlBsIc 320
2gYycOfT5mA 7178
sYg2mOizdZI 36732
Um3u_8prJTc 1714
ouKm3NdV5YE 9850
PnH4TzziaYU 2780
s7YxeM4YWo8 3508
XxnTB25rjyI 112
_AV7iNbWyoY 1434
6lyC0WfzRQw 3466
DDjA33wE_Ys 369
5REgF4xuAmY 84
70YT_88_t7Q 891
07tx1Q-tDws 319
xpysADPtMjg 123
aYrxFDZFkNY 150
gzUVlpffsbE 2976
uS_PZHidou4 260
lzAe9NkMjoY 176
6rwAxtwF10Q 178
vHnQrPRWaPw 164
OJmVAmBcaK4 307
Wq335aEQreA 718
nQxNSwEmM5s 217
sYg2mOizdZI 17807
CN7MhxLuc_Q 4284
FOYARFSlg8U 145
DvKgcBbvGa0 7
gzUVlpffsbE 605
3UWPWHBNYaU 191
OQrISVD3p5Y 92
h_CaM2eeRMc 115
oUAI0nBr_GQ 475
YpFpiMbMnxc 274
lAGEwpJgsJc 222
9tVS2fBBSS4 2505
Uf53MWs4DgI 107
nx_dNjSb7HI 184
pUXlnYregS8 1405
2gYycOfT5mA 5315
XHAI-RdumDk 4091
dMYhXvXvQNI 942
IWLEuDxkcv4 5821
sYg2mOizdZI 33678
ybiFLWjZOg0 148
UsYtt2zjq5Q 1782
1po3ma5YHFs 108
2dOWlyiRNPw 320
Bc1X8fPVogA 2323
ipyzysYHKfw 653
ozm780rxYc8 0
sYg2mOizdZI 8865
mbBSsSL8c9M 2323
zYUeGKj5ti4 778
g_PR14bFoCY 352
PKY98N8ffnI 4295
sDZuOeRrbRk 64
PKY98N8ffnI 3260
dXQOeU1Hvvk 9
3MFgOiQAYJ4 2083
B6mLjgn2tAw 583
ffsznHClegw 103
kthRRM5mR9w 1185
3pbO9SRYEuo 140
KOxPkbOUzV0 1111
7muYPid24Ps 267
-sbx3uVDRTY 294
tcz9Mzzm1p4 4746
EdVdK31gS5w 105
12Ty9czQjQQ 248
sYg2mOizdZI 35243
NPXaAtZuQiA 1076
2gYycOfT5mA 7017
TLp63oFVuqk 48
769sl6upNEY 227
93GPwmrTfBI 5377
Oh0yA3yHrDQ 78
5mg-xwG0d_Y 254
M29On-wTssY 142
2gYycOfT5mA 5042
Bd3abG_YQJY 49
jT-VXQyvlTw 2083
E4P1iGaOr2c 171
FWpruxd6WEM 15
sYg2mOizdZI 29144
9SNt5luwwsU 164
GivY6W4VBxY 270
sYg2mOizdZI 13309
n6DN7BWhFSY 349
MSIyd-HKDps 35
ftuOjS5_LsU 66
UsYtt2zjq5Q 2080
-GKJfTYsQaw 17
gzUVlpffsbE 1558
vaO2wyWO800 2772
2gYycOfT5mA 4380
YFGgXLvsEGc 496
-MnRxON-78s 853
zWghoKCjDy8 471
qENf-7PHol4 2427
cKyxhGdD67o 214
yaVGpNiWiaY 461
LPF4JE9kbzE 1281
48rN7llQrxU 142
j24tkkGZt58 337
u4r-QzzmEsQ 912
eW7DIRDBya4 516
w62xqW9B1Kw 536
sYg2mOizdZI 22688
m3Z74OVczNU 34
BwRIY-R8yY8 144
zwLxbFVCOj0 92
I87DLSaK2W8 81
ABjFANLe0q8 374
Idars1wIaD0 769
4DzcXZd45d4 1893
qWpImMW4DHI 2231
_IcZOt0KsC8 679
akP3BNqwCIE 347
UsYtt2zjq5Q 1494
_QKFLNExcJQ 1150
sYg2mOizdZI 13155
YwCBw7cPOAY 2960
OQQi0DPZAwM 331
idZ4FhejY4E 474
becFEU7sHJU 677
swgV1X1hP5I 770
sYg2mOizdZI 26199
sYg2mOizdZI 17328
TGma4afvBYs 802
sYg2mOizdZI 15844
DO6_Rp_ZDCw 1695
_k7WuHPQeYw 141
eGi-XXIynEg 764
o8jZK2DfQPg 1165
jnZJTSRkw7c 133
gzUVlpffsbE 2964
_jzU-BbfePY 179
XRgAsjKnRKw 533
0hCGacvtyNQ 24
UgsOaTBIjMo 913
sYg2mOizdZI 26730
sYg2mOizdZI 21916
cda50MG0hKA 233
ck4C0EYY9A8 2444
LVKEZkWmGZQ 1715
IWLEuDxkcv4 5944
CCPB8aG41OI 39
a-rUXUXNmHM 141
jtVAPRq3wgk 2487
35hyOo1z624 990
ftuOjS5_LsU 12
5haruMX5-PQ 24
gz2DSEVaojk 181
8jB-hEM03I0 2136
eDDmstlwW24 153
_IcZOt0KsC8 3822
sYg2mOizdZI 21411
sYg2mOizdZI 20561
RT7EBGzm6dc 35
luMEfbJInw0 59
U3Bh3MZ7Lzg 276
sYg2mOizdZI 9331
5g8UsTKizbM 238
50-gSdwoWt0 385
sYg2mOizdZI 26942
_PnWPDbk61s 155
1DK_vTrhaCM 3739
KOxPkbOUzV0 1099
GkC5Z9P6z00 2396
kXT0aSIxbqY 99
2WWDtsM3l8s 919
sYg2mOizdZI 20536
ouKm3NdV5YE 11220
r7-k3BKoJ0c 10
hLeGMn57tLI 21
sYg2mOizdZI 28790
4DzcXZd45d4 3052
S-B2wwTKE8I 132
ur0Z8C9f1Qw 180
sYg2mOizdZI 6817
LqDPd1Yetdw 147
pKlMC33Owl8 1521
